und_umls_cuii,umls_cui
C1262234,C0283004
C0015397,C0283004
C0152027,C0283004
C1510471,C0283004
C0007222,C2064792
C0042401,C2064792
C0012242,C1650449
C0025517,C1650449
C0012242,C1650449
C0025517,C1650449
C0012242,C1650449
C0025517,C1650449
C0151713,C1650449
C0009806,C1650449
C0024473,C1650449
C0687148,C1650449
C0012242,C1650449
C0025517,C1650449
C0012242,C1650449
C0025517,C1650449
C0151713,C1650449
C0024473,C1650449
C0687148,C1650449
C0037278,C0771691
C0037274,C0771691
C0012242,C0065527
C0025517,C0065527
C0024473,C0065527
C0687148,C0065527
C0012242,C3495135
C0025517,C3495135
C0024473,C3495135
C0687148,C3495135
C0012242,C0071574
C0025517,C0071574
C0030193,C0126789
C0027765,C0126789
C0015967,C0126789
C0847614,C2348231
C0852875,C2348231
C1408760,C2348231
C0027424,C2348231
C0028432,C2348231
C0015397,C2348231
C0035204,C2348231
C0152027,C2348231
C0037274,C0126791
C0151908,C0126791
C0849640,C0126791
C0014544,C0024480
C0020538,C0024480
C0018939,C0024480
C3163616,C0024480
C0007222,C0024480
C0080276,C0024480
C0027765,C0024480
C0017411,C0024480
C0043065,C0024480
C0012242,C0772046
C0025517,C0772046
C0018939,C0772046
C3163616,C0772046
C0740464,C0772046
C0009806,C0772046
C0012242,C3267987
C0025517,C3267987
C0024473,C3267987
C0687148,C3267987
C0012242,C0065533
C0025517,C0065533
C0151713,C0065533
C0021311,C0206255
C0012242,C0065583
C0025517,C0065583
C0026857,C0065583
C0026636,C0065583
C0012242,C0058158
C0025517,C0058158
C0267792,C0058158
C0012242,C0002272
C0025517,C0002272
C0302820,C0065601
C0162429,C0065601
C0012242,C0024658
C0025517,C0024658
C0018939,C0024658
C3163616,C0024658
C0162429,C0024658
C0026636,C0024658
C0018939,C2698010
C3163616,C2698010
C0162429,C2698010
C0012242,C0301316
C0025517,C0301316
C0009806,C0301316
C0012242,C0065636
C0025517,C0065636
C0009806,C0065636
C0012242,C0024706
C0025517,C0024706
C0018939,C0024706
C3163616,C0024706
C0740464,C0024706
C0687148,C0024706
C0018939,C2828272
C3163616,C2828272
C0740464,C2828272
C0012242,C0982269
C0025517,C0982269
C0687148,C0982269
C0012242,C3199387
C0025517,C3199387
C0687148,C3199387
C0012242,C0065641
C0025517,C0065641
C0687148,C0065641
C0012242,C0024706
C0025517,C0024706
C0687148,C0024706
C0012242,C0065642
C0025517,C0065642
C0687148,C0065642
C0018939,C0891151
C3163616,C0891151
C0740464,C0891151
C0012242,C0937873
C0025517,C0937873
C0687148,C0937873
C0012242,C0065644
C0025517,C0065644
C0687148,C0065644
C0012242,C0126948
C0025517,C0126948
C0687148,C0126948
C0012242,C1572750
C0012242,C1572750
C0025517,C1572750
C0025517,C1572750
C0687148,C1572750
C0012242,C0024706
C0025517,C0024706
C0687148,C0024706
C0012242,C0065646
C0025517,C0065646
C0687148,C0065646
C0012242,C3199471
C0025517,C3199471
C0687148,C3199471
C0012242,C0065649
C0025517,C0065649
C0687148,C0065649
C0012242,C0772385
C0025517,C0772385
C0018939,C0772385
C3163616,C0772385
C0740464,C0772385
C0687148,C0772385
C0037278,C0065654
C0021311,C0065654
C0162628,C0065654
C0042769,C0065654
C0037274,C0065654
C1153433,C0873156
C0007222,C0873156
C0042373,C0873156
C0012242,C0066695
C0025517,C0066695
C0011847,C0066695
C0018939,C0024730
C3163616,C0024730
C0007222,C0024730
C0009443,C0024730
C0010200,C0024730
C0012797,C0024730
C0425511,C0024730
C0542098,C0024730
C0035204,C0024730
C0018799,C0301383
C0007222,C0301383
C0042401,C0301383
C0037274,C2347055
C0037299,C2347055
C0043250,C2347055
C0011570,C0700455
C0027765,C0700455
C0598962,C0700455
C0004936,C0700455
C0011570,C0771589
C0027765,C0771589
C0598962,C0771589
C0004936,C0771589
C0011570,C0024778
C0027765,C0024778
C0598962,C0024778
C0004936,C0024778
C0027651,
C0021311,C1667052
C0042769,C1667052
C0021311,C1508759
C0042769,C1508759
C0006826,C0338344
C0301872,C0338344
C0006826,C1259854
C0301872,C1259854
C0006826,C2351398
C1150527,C2351398
C0006826,C2698019
C1150527,C2698019
C0012242,C0065751
C0025517,C0065751
C0042267,C0065751
C0267792,C0065751
C0080276,C0065751
C0023895,C0065751
C0017411,C0065751
C0006826,C1328134
C0301872,C1328134
C0033860,C0043872
C0596236,C0043872
C0037274,C0043872
C2267184,C0043872
C1149475,C0043872
C0033975,C0288797
C0027765,C0288797
C0004936,C0288797
C0234097,C0873169
C0030567,C0873169
C0027765,C0873169
C0012242,C0650228
C0025517,C0650228
C0037274,C0650228
C0026636,C0650228
C1149475,C0650228
C0012242,C0650231
C0025517,C0650231
C0037274,C0650231
C0026636,C0650231
C1149475,C0650231
C0729771,C2825271
C0035204,C2825271
C0031345,C2825271
C0021311,C0025010
C0025007,C0025010
C0042769,C0025010
C0011570,C0065831
C1151830,C0065831
C0027765,C0065831
C0004936,C0065831
C0012242,C0771367
C0025517,C0771367
C0016807,C0771367
C0559031,C0771367
C0234097,C0771367
C0012242,C0771014
C0025517,C0771014
C0016807,C0771014
C0559031,C0771014
C0234097,C0771014
C1152738,C0057750
C0035204,C0057750
C0027765,C0065835
C0004936,C0065835
C1263846,C0065835
C0679466,C0065835
C0232741,C1337345
C0234098,C0304526
C0020538,C0304526
C0007222,C0304526
C1149475,C1696547
C0037278,C0771499
C0037274,C0771499
C0037278,C0065841
C0162627,C0065841
C0037274,C0065841
C0080276,C0065841
C1262234,C0065841
C0702166,C0700494
C0037278,C0700494
C0162627,C0700494
C0037274,C0700494
C0037274,C0700494
C0080276,C0700494
C1262234,C0700494
C0021368,C0025041
C0035435,C0025041
C0021368,C0025041
C0026857,C0025041
C0026857,C0025041
C0003862,C0025041
C0231528,C0025041
C0027765,C0771863
C0004936,C0771863
C1263846,C0771863
C0679466,C0771863
C0012242,C2827252
C0025517,C2827252
C0027498,C2827252
C0042963,C2827252
C0012242,C2827252
C0025517,C2827252
C0027498,C2827252
C0042963,C2827252
C1152738,C0282227
C0035204,C0282227
C1152738,C0282227
C0035204,C0282227
C0009443,C0065850
C0010200,C0065850
C0425511,C0065850
C0542098,C0065850
C0035204,C0065850
C0009443,C0771015
C0010200,C0771015
C0425511,C0771015
C0542098,C0771015
C0035204,C0771015
C0011570,C0772092
C0027765,C0772092
C0004936,C0772092
C0018939,C0724624
C3163616,C0724624
C0162429,C0724624
C0162429,C0724624
C1152738,C0617688
C0035204,C0617688
C0035204,C0617688
C1152738,C0970459
C0035204,C0970459
C0035204,C0970459
C2350989,C1366044
C0005940,C1366044
C0026857,C1366044
C0234098,C0065863
C0544652,C0065863
C0007222,C0065863
C0080276,C0025147
C3179264,C0025147
C0678884,C0025147
C1522384,C0025147
C0006826,C0065864
C0301872,C0065864
C1149475,C0065864
C0080276,C0065864
C0080276,C0065864
C0032995,C0065864
C3179264,C0065864
C3179264,C0065864
C0678884,C0065864
C1522384,C0065864
C0678884,C0065864
C1522384,C0065864
C1152738,C2698036
C0033774,C2698036
C0037274,C2698036
C0012242,C0771429
C0025517,C0771429
C0028754,C0771429
C0011570,C0065871
C0027765,C0065871
C0004936,C0065871
C0024530,C0282398
C0030499,C0282398
C0033740,C0282398
C0012242,C0025175
C0025517,C0025175
C0232462,C0025175
C0080276,C0025175
C3179264,C0025175
C0678884,C0025175
C1522384,C0025175
C0012242,C0065879
C0025517,C0065879
C0006826,C0065879
C0301872,C0065879
C0232462,C0065879
C1149475,C0065879
C0080276,C0065879
C0080276,C0065879
C0032995,C0065879
C3179264,C0065879
C3179264,C0065879
C0678884,C0065879
C1522384,C0065879
C0678884,C0065879
C1522384,C0065879
C0030499,C0025179
C0030499,C0025179
C0033740,C0025179
C0006826,C0025179
C0301872,C0025179
C0080276,C0091539
C0426390,C0091539
C0042075,C0091539
C0023281,C0025217
C0041227,C0025217
C0030499,C0025217
C0030499,C0025217
C0033740,C0025217
C0221171,C0025219
C3179159,C0025219
C1152758,C0025219
C0027765,C0025219
C0004936,C0025219
C0018799,C1881771
C0007222,C1881771
C0018799,C1881771
C0007222,C1881771
C0007222,C0067477
C0020443,C0067477
C0020557,C0067477
C0020473,C0067477
C0011570,C2983846
C0027765,C2983846
C0598962,C2983846
C0004936,C2983846
C0026857,C0025234
C0003862,C0025234
C0231528,C0025234
C0012242,C2981305
C0025517,C2981305
C0020456,C2981305
C2258748,C2981305
C0011847,C2981305
C0239429,C0083381
C0021368,C0083381
C0026857,C0083381
C0015397,C0083381
C0152027,C0083381
C0003862,C0083381
C0231528,C0083381
C0033975,C0951872
C0027765,C0951872
C0004936,C0951872
C0006826,C0025241
C0301872,C0025241
C0006826,C0771055
C0301872,C0771055
C0497327,C0771988
C0027765,C0771988
C0004936,C0771988
C0019080,C0065932
C0018939,C0065932
C0042880,C0065932
C0019080,C0771001
C0018939,C0771001
C0042880,C0771001
C0019080,C0065932
C0018939,C0065932
C0042880,C0065932
C0019080,C0127514
C0018939,C0127514
C0042880,C0127514
C0019080,C1881779
C0018939,C1881779
C0042880,C1881779
C1822291,C0025270
C0037274,C0025270
C0037299,C0025270
C0043250,C0025270
C0019080,C0127516
C0018939,C0127516
C0042880,C0127516
C0019080,C0086605
C0018939,C0086605
C0042880,C0086605
C0019080,C0078382
C0018939,C0078382
C0042880,C0078382
C0019080,C0065936
C0018939,C0065936
C0042880,C0065936
C0032995,C0068495
C0080276,C0068495
C0017411,C0068495
C0009443,C0772231
C0010200,C0772231
C0035204,C0772231
C0035204,C0772231
C0021311,C0700144
C0004623,C0700144
C0025303,C0700144
C0080276,C0025326
C1846227,C0025326
C0029965,C0025326
C0678884,C0025326
C1522384,C0025326
C0033774,C0025368
C0009443,C0025368
C0010200,C0025368
C0037274,C0025368
C0026857,C0025368
C0035204,C0025368
C0035204,C0025368
C0003862,C0025368
C0231528,C0025368
C0012242,C0065950
C0025517,C0065950
C0267792,C0065950
C0221171,C0771578
C3179159,C0771578
C0027765,C0771578
C0004936,C0771578
C0002438,C0282331
C0030499,C0282331
C0033740,C0282331
C0080276,C0065953
C1262234,C0065953
C0012242,C0127550
C0025517,C0127550
C0016807,C0127550
C0559031,C0127550
C0234097,C0127550
C0026836,C0065959
C0026857,C0065959
C0234098,C0771760
C0234101,C0771760
C0018799,C0771760
C0007222,C0771760
C0234098,C0282231
C0234101,C0282231
C0018799,C0282231
C0007222,C0282231
C0544652,C0772230
C0007222,C0772230
C0600260,C0256836
C0035204,C0256836
C3179300,C0065964
C0080276,C0065964
C0678884,C0065964
C1522384,C0065964
C3179301,C0700542
C3179301,C0700542
C0027765,C0700542
C0301872,C0969324
C0301872,C0969324
C1149183,C0969324
C1149475,C0065967
C0018799,C0065971
C0007222,C0065971
C3179301,C0301288
C3179301,C0301288
C0027765,C0301288
C3179301,C2347107
C3179301,C2347107
C0027765,C2347107
C0030193,C0025387
C0027765,C0025387
C0030193,C0043281
C0027765,C0043281
C1152738,C0034282
C1152738,C0034282
C0033774,C0034282
C0037274,C0034282
C0035204,C0034282
C1152738,C0282330
C1152738,C0282330
C0033774,C0282330
C0037274,C0282330
C0035204,C0282330
C1152738,C0724679
C1152738,C0724679
C0033774,C0724679
C0037274,C0724679
C0035204,C0724679
C1152738,C0256836
C0035204,C0256836
C0037274,C0304629
C0151908,C0304629
C0849640,C0304629
C0406206,C0304629
C0007222,C0213809
C0012797,C0213809
C0007222,C0213809
C0012797,C0213809
C0037278,C0025397
C0037274,C0025397
C0037278,C0025397
C0037274,C0025397
C0032343,C0010648
C0015403,C0010648
C0015397,C0010648
C0152027,C0010648
C0012242,C0282119
C0025517,C0282119
C0032343,C0282119
C0012242,C2711147
C0025517,C2711147
C0015403,C2711147
C0015397,C2711147
C0152027,C2711147
C0011630,C0207481
C0037274,C0207481
C0007222,C0065977
C0012797,C0065977
C0007222,C0127570
C0012797,C0127570
C0006826,C1881785
C0301872,C1881785
C0006826,C0039904
C0301872,C0039904
C0037278,C0065987
C0037274,C0065987
C0037278,C0065988
C0037274,C0065988
C0015403,C1648682
C0015397,C1648682
C0152027,C1648682
C0037278,C0065989
C0037274,C0065989
C0015403,C0303252
C0015397,C0303252
C0152027,C0303252
C0080276,C0643374
C1262234,C0643374
C0600260,C0065995
C0035204,C0065995
C0600260,C0065995
C0035204,C0065995
C0012242,C0025423
C0025517,C0025423
C0037278,C0025423
C0037274,C0025423
C0009806,C0025423
C0015403,C0025424
C0037278,C0025424
C0037274,C0025424
C0015397,C0025424
C0152027,C0025424
C0021311,C3274495
C0042769,C3274495
C0021311,C1259637
C0042769,C1259637
C0004623,C0066005
C0021311,C0066005
C0006826,C0025444
C0301872,C0025444
C0022658,C1366045
C0027686,C0971645
C0015397,C0971645
C0152027,C0971645
C0152027,C0971645
C0027765,C0074500
C0004936,C0074500
C1263846,C0074500
C0679466,C0074500
C0040053,C0066023
C0018939,C0066023
C0040053,C0066023
C0018939,C0066023
C0033975,C0700543
C0027765,C0700543
C0004936,C0700543
C0080276,C0066025
C0017411,C0066025
C3179240,C0066025
C0012242,C0066031
C0025517,C0066031
C0220781,C0066031
C0877035,C0025506
C0080276,C0025506
C0678884,C0025506
C1522384,C0025506
C0030567,C0127649
C1152730,C0127649
C0234101,C0127649
C0027765,C0127649
C0003467,C1619621
C0027765,C1619621
C0004936,C1619621
C0003467,C0066040
C0027765,C0066040
C0004936,C0066040
C0004623,C0770655
C0021311,C0770655
C0085281,C0066042
C0001973,C0066042
C0027765,C0066042
C0006826,C0127767
C0234098,C0066048
C0234101,C0066048
C0018799,C0066048
C0007222,C0066048
C0234098,C0066048
C0234101,C0066048
C0018799,C0066048
C0007222,C0066048
C0877014,C0282233
C0027765,C0282233
C0004936,C0282233
C1263846,C0282233
C0679466,C0282233
C0030193,C0012586
C0027765,C0012586
C0015967,C0012586
C0030193,C0012586
C0027765,C0012586
C0015967,C0012586
C0030193,C0610271
C0027765,C0610271
C0015967,C0610271
C0030193,C0012586
C0027765,C0012586
C0015967,C0012586
C0030193,C0012586
C0027765,C0012586
C0015967,C0012586
C0004623,C0894727
C0021311,C0894727
C0011570,C0066057
C0027765,C0066057
C0598962,C0066057
C0004936,C0066057
C0011570,C0066057
C0027765,C0066057
C0598962,C0066057
C0004936,C0066057
C0234098,C0025575
C0234101,C0025575
C0018799,C0025575
C0007222,C0025575
C0234098,C0025576
C0234101,C0025576
C0018799,C0025576
C0007222,C0025576
C0026836,C0163055
C0026857,C0163055
C0012242,C0066106
C0025517,C0066106
C0220781,C0066106
C0012242,C0025639
C0025517,C0025639
C0220781,C0025639
C0030193,
C0149931,
C0027765,
C0155765,C0304537
C0007222,C0771448
C1389629,C0771448
C0007222,C0771449
C1389629,C0771449
C0014544,
C0027765,
C0012242,C0771586
C0025517,C0771586
C0011847,C0771586
C0020456,C0771586
C0012242,C0771790
C0025517,C0771790
C0011847,C0771790
C0020456,C0771790
C0012242,C0025598
C0025517,C0025598
C0011847,C0025598
C0020456,C0025598
C0012242,C0770893
C0025517,C0770893
C0011847,C0770893
C0020456,C0770893
C0017601,C0600370
C3179192,C0600370
C0015397,C0600370
C3179243,C0600370
C0152027,C0600370
C0017601,C0079829
C3179192,C0079829
C0015397,C0079829
C3179243,C0079829
C0152027,C0079829
C0037278,C0066072
C0037274,C0066072
C0085281,C0721688
C0524662,C0721688
C0027765,C0721688
C0877014,C0025611
C0027765,C0025611
C0004936,C0025611
C1263846,C0025611
C0679466,C0025611
C0012242,C0025615
C0025517,C0025615
C0220781,C0025615
C3179300,C0025615
C0080276,C0025615
C0678884,C0025615
C1522384,C0025615
C3179300,C0770345
C0080276,C0770345
C0678884,C0770345
C1522384,C0770345
C0021311,C0066090
C0026918,C0066090
C0041296,C0066090
C0021311,C0066090
C0026918,C0066090
C0041296,C0066090
C0021311,C0958083
C0026918,C0958083
C0041296,C0958083
C0012242,C0025624
C0025517,C0025624
C0016807,C0025624
C0559031,C0025624
C0234097,C0025624
C0012242,C0304423
C0025517,C0304423
C0016807,C0304423
C0559031,C0304423
C0234097,C0304423
C1152738,C2064778
C0035204,C2064778
C1152738,C0770858
C0035204,C0770858
C0221171,C1445710
C3179159,C1445710
C0027765,C1445710
C0004936,C1445710
C1152738,C0304371
C0035204,C0304371
C0004623,C0771800
C0021311,C0771800
C0004623,C0066105
C0021311,C0066105
C0004623,C0609436
C0021311,C0609436
C0004623,C0025638
C0021311,C0025638
C0037278,C0523210
C0037274,C0523210
C0004623,C0770669
C0021311,C0770669
C0004623,C0603501
C0021311,C0603501
C0597631,C0025646
C0012242,C0025646
C0025517,C0025646
C0012242,C0025646
C0025517,C0025646
C0267792,C0025646
C0080276,C0025646
C0023895,C0025646
C0042075,C0025646
C0012242,C0025646
C0025517,C0025646
C0035204,
C0035204,
C0031345,
C3179301,C0304448
C0221171,C0304448
C3179159,C0304448
C0027765,C0304448
C0027765,C0304448
C0004936,C0304448
C0030499,C0025674
C0013578,C0025674
C0036262,C0025674
C0033975,C0066143
C0027765,C0066143
C0004936,C0066143
C0033975,C0951844
C0027765,C0951844
C0004936,C0951844
C0021368,C0025677
C0035435,C0025677
C0006826,C0025677
C0301872,C0025677
C0033860,C0025677
C0037274,C0025677
C0080276,C0025677
C0026857,C0025677
C0017411,C0025677
C0021368,C0949359
C0035435,C0949359
C0006826,C0949359
C0301872,C0949359
C0006826,C0949359
C0301872,C0949359
C0026857,C0949359
C0234098,C0700544
C0234101,C0700544
C0018799,C0700544
C0007222,C0700544
C0033860,C0025684
C0037274,C0025684
C0002871,C1328071
C0018939,C1328071
C0006826,C0066156
C0301872,C0066156
C0030193,C0025688
C0027765,C0025688
C0015967,C0025688
C0234098,C2983810
C0234101,C2983810
C0018799,C2983810
C0007222,C2983810
C0234098,C2983810
C0234101,C2983810
C0018799,C2983810
C0007222,C2983810
C0234098,C0770481
C0600260,C0770481
C1152726,C0770481
C0035204,C0770481
C0037274,C1134467
C0006826,C1965895
C0301872,C1965895
C0037274,C1965895
C0026857,C0772234
C0003862,C0772234
C0231528,C0772234
C0009443,C2699553
C0010200,C2699553
C0425511,C2699553
C0542098,C2699553
C0035204,C2699553
C0026857,C0763782
C0003862,C0763782
C0231528,C0763782
C0026857,C0066412
C0003862,C0066412
C0231528,C0066412
C0037274,C0066282
C0151908,C0066282
C0849640,C0066282
C0026857,C0066282
C0003862,C0066282
C0231528,C0066282
C0011630,C2711139
C0037274,C2711139
C0221171,C0042280
C3179159,C0042280
C0027765,C0042280
C0004936,C0042280
C0026857,C0058209
C0003862,C0058209
C0231528,C0058209
C0012242,C0873163
C0025517,C0873163
C0016807,C0873163
C0559031,C0873163
C0234097,C0873163
C0012242,C0128173
C0025517,C0128173
C0016807,C0128173
C0559031,C0128173
C0234097,C0128173
C0037278,C0066335
C0037274,C0066335
C0037278,C0066335
C0037274,C0066335
C0015397,C0025729
C0015397,C0025729
C0152027,C0025729
C0152027,C0025729
C0006826,
C0301872,
C0234098,C0025741
C0020538,C0025741
C0007222,C0025741
C0234098,C0025741
C0020538,C0025741
C0007222,C0025741
C0234098,C0025741
C0020538,C0025741
C0007222,C0025741
C0234098,C0025744
C0020538,C0025744
C0007222,C0025744
C0234098,C0304527
C0020538,C0304527
C0007222,C0304527
C3179301,C0058917
C3179301,C0058917
C0027765,C0058917
C0877014,C0000379
C0027765,C0000379
C0004936,C0000379
C1263846,C0000379
C0679466,C0000379
C0877014,C0115471
C0027765,C0115471
C0004936,C0115471
C1263846,C0115471
C0679466,C0115471
C0234098,C0068122
C1152722,C0068122
C0600260,C0068122
C0234098,C2699793
C1152722,C2699793
C0600260,C2699793
C0080276,C0289432
C0017411,C0289432
C3179240,C0289432
C0080276,C0025760
C0017411,C0025760
C3179240,C0025760
C0080276,C0014912
C0678884,C0014912
C1522384,C0014912
C0019080,
C0018939,
C0007222,
C0015397,
C0042401,
C0152027,
C0015397,
C0152027,
C0007222,
C0042401,
C0027424,C3491926
C0028432,C3491926
C0035204,C3491926
C0877014,C3491926
C0012242,C0062922
C0025517,C0062922
C0559031,C0062922
C0012242,C0062922
C0025517,C0062922
C0559031,C0062922
C0015397,C0000665
C0152027,C0000665
C0015397,C0000665
C0152027,C0000665
C0012242,C0066411
C0025517,C0066411
C0009806,C0066411
C1149142,C0066411
C0012242,C2343921
C0025517,C2343921
C0009806,C2343921
C1149142,C2343921
C0221171,C0606019
C3179159,C0606019
C0027765,C0606019
C0004936,C0606019
C0877014,C0700545
C0027765,C0700545
C0004936,C0700545
C1263846,C0700545
C0679466,C0700545
C0239429,C0025815
C0037274,C0025815
C0015397,C0025815
C0152027,C0025815
C0702166,C0600901
C0239429,C0600901
C0037274,C0600901
C0015397,C0600901
C0152027,C0600901
C1149475,C0600901
C0702166,C0025819
C0037274,C0025819
C1149475,C0025819
C0239429,C0066430
C0015397,C0066430
C0152027,C0066430
C0702166,C0700546
C0037274,C0700546
C1149475,C0700546
C0702166,C0066429
C0037274,C0066429
C1149475,C0066429
C0011630,C0017440
C0037274,C0017440
C0080276,C0017440
C1262234,C0017440
C0011630,C0017440
C0037274,C0017440
C0080276,C0017440
C1262234,C0017440
C0033860,
C0037274,
C0155765,
C0221171,
C3179159,
C0027765,
C0004936,
C0021368,C0058231
C0035435,C0058231
C0021368,C0058231
C0026857,C0058231
C0026857,C0058231
C0003862,C0058231
C0231528,C0058231
C0032343,C0025746
C0080276,C0025746
C0232539,C0025746
C0042075,C0025746
C0080276,C0025746
C0042075,C0025746
C0006826,C0128293
C0301872,C0128293
C0030193,C0700547
C0149931,C0700547
C0027765,C0700547
C0021368,C0066452
C0035435,C0066452
C0026857,C0066452
C0004623,C0887175
C0021311,C0887175
C0030193,C0003420
C0027765,C0003420
C0015967,C0003420
C0007222,C0066454
C0012797,C0066454
C0544652,C0041030
C0007222,C0041030
C0017601,C0982282
C3179192,C0982282
C0544652,C0982282
C0544652,C0982282
C0007222,C0982282
C0015397,C0982282
C0152027,C0982282
C0234097,C1587017
C0030567,C1587017
C0027765,C1587017
C0027424,C2983811
